X,Y,OBJECTID,cdestacao,ano,sguf,entidade,corpodagua,ambiente,nuod,medod,minod,maxod,devod,latitude,longitude
-55.9782999999999,-15.4580999995146,1775,COX039,2020,MT,SEMA,Coxipó,1,5,7.786,7.4,8.17,0.302704,-15.4581,-55.9783
-56.0132,-15.6191999995101,1776,COX065,2020,MT,SEMA,Coxipó,1,5,7.344,6.88,7.58,0.300716,-15.6192,-56.0132
-56.0595999999999,-15.6251999995099,1777,COX073,2020,MT,SEMA,Coxipó,1,5,6.164,5.13,6.87,0.67866,-15.6252,-56.0596
-56.405019,-15.2185769995215,1778,JAN105,2020,MT,SEMA,Jangada,1,2,6.615,5.76,7.47,1.209153,-15.218577,-56.405019
-54.458611,-16.6066669994826,1779,JOR046,2020,MT,SEMA,Rio Jorigue,1,5,7.554,7.16,8.12,0.381418,-16.606667,-54.458611
-55.828721,-15.3570409995175,1780,PAC002,2020,MT,SEMA,Rio Paciência,1,4,7.92,7.75,8.03,0.129099,-15.357041,-55.828721
-56.145413,-15.5924179995108,1781,PAR093,2020,MT,SEMA,Pari,1,2,5.56,4.45,6.67,1.569777,-15.592418,-56.145413
-56.000194,-15.1948889995221,1782,RCA014,2020,MT,SEMA,Rib Coxipó-Açú,1,3,8,7.85,8.2,0.180278,-15.194889,-56.000194
-55.16345,-15.5715689995114,1783,SLO001,2020,MT,SEMA,Rio São Lourenço,1,5,7.942,7.5,8.44,0.460836,-15.571569,-55.16345
-54.922164,-15.9978439994994,1784,SLO129,2020,MT,SEMA,Informação não disponível,1,5,7.934,7.5,8.37,0.409732,-15.997844,-54.922164
-54.923392,-16.3135579994907,1785,SLO182,2020,MT,SEMA,Informação não disponível,1,5,7.132,6.64,7.58,0.365882,-16.313558,-54.923392
-54.647028,-14.6312219995382,1786,TEL051,2020,MT,SEMA,Rio Teles Pires,1,3,7.72,7.44,8.16,0.385746,-14.631222,-54.647028
-55.807611,-10.2384169996695,1787,TEL1004,2020,MT,SEMA,Rio Teles Pires,1,3,7.153333,6.43,8.13,0.877857,-10.238417,-55.807611
-56.014528,-9.63924999968804,1788,TEL1134,2020,MT,SEMA,Rio Teles Pires,1,3,6.18,4.48,8.03,1.779747,-9.63925,-56.014528
-55.268111,-13.5586669995694,1789,TEL328,2020,MT,SEMA,Rio Teles Pires,1,3,8.34,8.11,8.63,0.265141,-13.558667,-55.268111
-55.7939719999999,-12.6738609995955,1790,TEL518,2020,MT,SEMA,Rio Teles Pires,1,3,7.553333,7.2,7.99,0.401539,-12.673861,-55.793972
-55.6561389999999,-11.8938609996189,1791,TEL657,2020,MT,SEMA,Rio Teles Pires,1,3,7.086667,6.17,8.17,1.010363,-11.893861,-55.656139
-55.7038889999999,-11.6531109996262,1792,TEL715,2020,MT,SEMA,Rio Teles Pires,1,3,6.666667,5.64,8.44,1.54212,-11.653111,-55.703889
-55.305778,-11.0944719996432,1793,TEL806,2020,MT,SEMA,Rio Teles Pires,1,3,6.64,5.09,8.8,1.928756,-11.094472,-55.305778
-55.705417,-12.5351109995997,1794,TEN095,2020,MT,SEMA,Rio Tenente Lira,1,3,7.196667,6.6,7.71,0.559673,-12.535111,-55.705417
-54.300958,-16.1963139994939,1795,VEM015,2020,MT,SEMA,Rio Vermelho,1,5,7.702,7.16,8.31,0.498618,-16.196314,-54.300958
-54.481061,-16.4685919994864,1796,VEM070,2020,MT,SEMA,Vermelho,1,5,7.66,7.1,8.17,0.454588,-16.468592,-54.481061
-54.6094439999999,-16.4941699994857,1797,VEM088,2020,MT,SEMA,Rio Vermelho,1,3,7.56,7.11,8.13,0.520481,-16.49417,-54.609444
-54.6517919999999,-16.4795809994861,1798,VEM093,2020,MT,SEMA,Rio Vermelho,1,5,7.422,6.7,8.22,0.605904,-16.479581,-54.651792
-55.907944,-13.0507779995844,1799,VER229,2020,MT,SEMA,Rio Verde,1,3,7.3,6.62,8.15,0.779038,-13.050778,-55.907944
-46.1559399999999,-1.59477999994739,1800,MAPA7141IE2,2020,PA,SEMAS,RIO GURUPI,1,3,5.21,4.17,6.75,1.360735,-1.59478,-46.15594
-46.316111,-1.80055599994063,1801,MAPA7141IE5,2020,PA,SEMA,GURUPI,1,3,5.55,4.53,6.98,1.275421,-1.800556,-46.316111
-49.6324499999999,-4.00638799986826,1802,PA61I1,2020,PA,SEMAS/PA,LAGO DE TUCURUI,2,2,6.81,6.74,6.88,0.098995,-4.006388,-49.63245
-49.478983,-4.5450649998507,1803,PA61I10,2020,PA,SEMAS/PA,LAGO DE TUCURUI,2,3,5.986667,5.91,6.11,0.107858,-4.545065,-49.478983
-49.3239,-5.13493999983153,1804,PA61I12,2020,PA,SEMAS/PA,RIO TOCANTINS,1,3,6.776667,5.84,8.53,1.519616,-5.13494,-49.3239
-49.706634,-4.32029999985803,1805,PA61I14,2020,PA,SEMAS/PA,LAGO DE TUCURUI,2,2,6.57,6.42,6.72,0.212132,-4.3203,-49.706634
-49.419864,-4.61071799984857,1806,PA61I15,2020,PA,SEMAS/PA,LAGO DE TUCURUI,2,3,5.896667,5.64,6.16,0.260064,-4.610718,-49.419864
-49.48317,-4.96506999983704,1807,PA61I16,2020,PA,SEMAS/PA,RIO CAJAZEIRAS,1,3,5.826667,3.78,8.35,2.321989,-4.96507,-49.48317
-49.409392,-4.86365099984032,1808,PA61I20,2020,PA,SEMAS/PA,LAGO DE TUCURUI,2,3,6.423333,6.28,6.54,0.132035,-4.863651,-49.409392
-49.5105,-2.58009999991498,1809,PA61I23,2020,PA,SEMA,TOCANTINS,1,4,7.2975,6.77,8.21,0.639551,-2.5801,-49.5105
-50.0198099999999,-4.26872999985968,1810,PA61I5,2020,PA,SEMAS/PA,RIO GABU,1,3,6.21,5.3,7.67,1.277145,-4.26873,-50.01981
-49.58617,-4.2401199998606,1811,PA61I6,2020,PA,SEMAS/PA,RIO TOCANTINS,2,3,6.5,4.91,7.47,1.388056,-4.24012,-49.58617
-49.33239,-5.00185999983585,1812,PA61I7,2020,PA,SEMAS/PA,RIO TOCANTINS,1,3,7.186667,6.12,9.03,1.602945,-5.00186,-49.33239
-49.93033,-4.43242999985436,1813,PA61R19,2020,PA,SEMAS/PA,RIO PUCURUI-ARARAO,1,3,5.96,3.99,7.02,1.707718,-4.43243,-49.93033
-49.12211,-5.33742999982492,1814,PA621I1,2020,PA,SEMAS/PA,RIO TOCANTINS,1,3,6.953333,6.28,7.99,0.911062,-5.33743,-49.12211
-49.20285,-5.38707999982335,1815,PA625I3,2020,PA,SEMAS/PA,RIO ITACAIUNAS,1,3,5.856667,3.49,8.66,2.612515,-5.38708,-49.20285
-48.8817,-5.34957999982454,1816,PA63I1,2020,PA,SEMAS/PA,RIO TOCANTINS,1,3,7.016667,5.37,9.63,2.288609,-5.34958,-48.8817
-48.7898299999999,-5.3546599998244,1817,PA63IE3,2020,PA,SEMAS/PA,RIO TOCANTINS,1,3,7.296667,6.17,9.06,1.54662,-5.35466,-48.78983
-48.8928999999999,-1.72589999994308,1818,PA7112I1,2020,PA,SEMA,TOCANTINS,1,4,6.4275,5.88,7.5,0.743029,-1.7259,-48.8929
-48.7796,-1.66399999994508,1819,PA7113I1,2020,PA,SEMA,ARAPIRANGA DE BEJA,1,4,4.395,3.81,5.13,0.551876,-1.664,-48.7796
-48.6426,-1.51779999994993,1820,PA7114I1,2020,PA,SEMA,ITAPORANGA,1,5,5.694,5.16,6.85,0.665492,-1.5178,-48.6426
-48.5051999999999,-1.55839999994858,1821,PA7115I1,2020,PA,SEMA,ACARÁ,1,5,5.504,4.44,7.58,1.364067,-1.5584,-48.5052
-48.6403,-2.94549999990296,1822,PA7116I10,2020,PA,SEMA,ACARÁ,1,3,5.366667,4.93,5.6,0.378462,-2.9455,-48.6403
-48.6899,-2.41519999992041,1823,PA7116I12,2020,PA,SEMA,ACARÁ,1,3,4.886667,3.98,5.7,0.86379,-2.4152,-48.6899
-49.13852,-2.64393999991285,1824,PA7116I15,2020,PA,SEMAS,RIO MOJU,1,3,4.443333,3.08,5.9,1.412315,-2.64394,-49.13852
-49.17225,-3.43673999988686,1825,PA7116I16,2020,PA,SEMAS/PA,RIO MOJU,1,2,6.535,6.04,7.03,0.700036,-3.43674,-49.17225
-48.4143999999999,-1.67879999994463,1826,PA7116I19,2020,PA,SEMA,ACARÁ,1,5,4.968,3.61,7.14,1.415016,-1.6788,-48.4144
-48.1937,-1.96459999993522,1827,PA7116I2,2020,PA,SEMA,ACARÁ,1,3,5.443333,4.63,5.98,0.716263,-1.9646,-48.1937
-48.4421,-1.69949999994393,1828,PA7116I3,2020,PA,SEMA,MOJU,1,5,5.094,3.82,7.03,1.28879,-1.6995,-48.4421
-49.1161299999999,-2.83432999990664,1829,PA7116I4,2020,PA,SEMAS,RIO MOJU,1,3,4.84,3.69,6.39,1.393736,-2.83433,-49.11613
-48.16545,-2.32739999992328,1830,PA7116I5,2020,PA,SEMAS,RIO ACARA MIRIM,1,3,5.32,4.93,5.67,0.371618,-2.3274,-48.16545
-48.7621,-1.87689999993812,1831,PA7116I7,2020,PA,SEMA,MOJU,1,4,5.36,3.71,7.55,1.776645,-1.8769,-48.7621
-48.1467,-2.42299999992013,1832,PA7116I9,2020,PA,SEMA,ACARÁ-MIRIM,1,3,5.636667,5.48,5.73,0.136504,-2.423,-48.1467
-48.4012999999999,-1.45499999995196,1833,PA7121I3,2020,PA,SEMA,GUAMÁ,1,5,6.43,5.61,7.09,0.656658,-1.455,-48.4013
-48.1905,-1.49589999995064,1834,PA7121I4,2020,PA,SEMA,GUAMÁ,1,3,5.823333,4.42,6.88,1.26611,-1.4959,-48.1905
-48.0611,-1.52779999994959,1835,PA7121I5,2020,PA,SEMA,GUAMÁ,1,3,5.956667,4.34,7.25,1.481699,-1.5278,-48.0611
-47.9795999999999,-1.71529999994342,1836,PA7121I6,2020,PA,SEMA,BUJARU,1,3,3.996667,2.34,5.03,1.449287,-1.7153,-47.9796
-47.0511,-1.85899999993872,1837,PA7122I1,2020,PA,SEMA,GUAMÁ,1,3,5.206667,4.82,5.72,0.463177,-1.859,-47.0511
-47.1129,-1.5517999999488,1838,PA7122I2,2020,PA,SEMA,GUAMÁ,1,3,5.793333,3.89,6.78,1.648707,-1.5518,-47.1129
-48.0282999999999,-1.8682999999384,1839,PA7122I3,2020,PA,SEMA,Informação não disponível,1,3,6.02,5.38,6.81,0.726705,-1.8683,-48.0283
-46.96081,-1.76462999994179,1840,PA7122R7,2020,PA,SEMAS,PIRACEMA,1,3,5.92,5.4,6.22,0.452106,-1.76463,-46.96081
-47.85277,-2.36045999992217,1841,PA7123I1,2020,PA,SEMAS,RIO CAPIM,1,3,6.733333,6.01,7.16,0.629788,-2.36046,-47.85277
-47.752179,-2.03736499993283,1842,PA7123I7,2020,PA,SEMA,CAPIM,1,3,6.786667,6.07,7.15,0.620672,-2.037365,-47.752179
-48.1908999999999,-2.99959999990118,1843,PA7125R6,2020,PA,SEMA,IG. CARATAUAÇU,1,3,5.563333,5.06,6.51,0.820386,-2.9996,-48.1909
-48.0975,-3.1605999998959,1844,PA7126I4,2020,PA,SEMA,CAPIM,1,3,5.813333,3.69,7.35,1.899219,-3.1606,-48.0975
-48.4071999999999,-3.28180999989196,1845,PA7127I2,2020,PA,SEMAS,RIO CAPIM,1,3,5.833333,4.54,6.72,1.145484,-3.28181,-48.4072
-48.3946099999999,-3.83262999987392,1846,PA7128I2,2020,PA,SEMAS,RIO SURUBIJU,1,3,6.276667,5.52,6.7,0.656836,-3.83263,-48.39461
-48.85783,-3.99870999986851,1847,PA7128I4,2020,PA,SEMAS,RIO ARARANDEUA,1,3,5.796667,5.24,6.74,0.821361,-3.99871,-48.85783
-48.8444,-3.67279999987914,1848,PA7129I4,2020,PA,SEMA,CAPIM,1,3,6,5.26,6.62,0.687895,-3.6728,-48.8444
-48.72709,-4.12745999986427,1849,PA7129I7,2020,PA,SEMAS,RIU SURUBIU,1,3,6.283333,5.47,6.84,0.720162,-4.12746,-48.72709
-48.4449999999999,-1.27579999995789,1850,PA7131I1,2020,PA,SEMA,FURO DO MAGUARI,1,5,6.234,5.7,6.73,0.455115,-1.2758,-48.445
-48.304,-1.31319999995664,1851,PA7131I6,2020,PA,SEMA,BENFICA,1,5,6.668,6.36,6.95,0.260615,-1.3132,-48.304
-48.4276,-1.26199999995834,1852,PA7131IE5,2020,PA,SEMA,FURO DO MAGUARI,1,5,5.986,5.47,7.22,0.741269,-1.262,-48.4276
-47.6471999999999,-0.942599999968887,1853,PA7132I4,2020,PA,SEMA,MARAPANIM,1,3,3.453333,2.74,4.07,0.670249,-0.9426,-47.6472
-47.45687,-0.760999999974871,1854,PA7134R4,2020,PA,SEMAS,MARACANA,1,3,4.266667,3.02,5.09,1.098013,-0.761,-47.45687
-47.3627299999999,-0.699549999976864,1855,PA7135I5,2020,PA,SEMAS,URINDEUA,1,3,4.67,2.78,6.61,1.915489,-0.69955,-47.36273
-46.7246,-0.993699999967167,1856,PA7136R3,2020,PA,SEMA,CAETÉ,1,3,5.446667,5.2,5.89,0.384751,-0.9937,-46.7246
-46.6360999999999,-1.07509999996452,1857,PA7137I3,2020,PA,SEMA,RIO URUMAJO,1,3,5.603333,4.2,6.7,1.277902,-1.0751,-46.6361
-46.6978999999999,-1.80199999994057,1858,PA7138I1,2020,PA,SEMA,PIRIÁ,1,3,6.526667,5.61,7.66,1.042033,-1.802,-46.6979
-46.5914,-1.73529999994275,1859,PA7138I2,2020,PA,SEMA,PIRIÁ,1,3,5.19,3.91,7,1.611738,-1.7353,-46.5914
-46.20174,-1.16783999996145,1860,PA7139ER3,2020,PA,SEMAS,FURO DO LIMONDEUA,1,3,4.28,3.24,5.96,1.468605,-1.16784,-46.20174
-47.3471999999999,-2.99649999990132,1861,PA7142I1,2020,PA,SEMA,PRAINHA,1,3,4.853333,4.14,5.48,0.674191,-2.9965,-47.3472
-47.1684999999999,-2.77659999990855,1862,PA7142I3,2020,PA,SEMA,IG. MARITACA,1,3,5.09,4.19,5.68,0.791896,-2.7766,-47.1685
-47.0527999999999,-2.92869999990352,1863,PA7142R7,2020,PA,SEMAS,RIO URAIM,1,3,3.64,2.83,4.09,0.702922,-2.9287,-47.0528
-47.14566,-3.34675999988984,1864,PA7144I3,2020,PA,SEMAS,PIRIAZINHO,1,3,5.453333,3.32,6.65,1.852089,-3.34676,-47.14566
-47.1403999999999,-3.61666999988098,1865,PA7146I3,2020,PA,SEMAS,GURUPIZINHO,1,3,5.473333,3.59,6.57,1.638363,-3.61667,-47.1404
-36.35358,-6.42963999978968,1866,PB-7362-E-16,2020,PB,AESA,Açude Várzea Grande,2,5,7.768,2.33,10.19,3.223813,-6.42964,-36.35358
-36.919575,-6.87697199977535,1867,PB-7362-E-18,2020,PB,AESA,Açude Santa Luzia,2,8,7.52625,4.56,10.02,1.783175,-6.876972,-36.919575
-37.069846,-6.92982799977362,1868,PB-7362-E-25,2020,PB,AESA,Açude São Mamede,2,8,7.49875,3.91,10.6,2.258359,-6.929828,-37.069846
-37.5446729999999,-6.18473699979754,1869,PB-7363-E-3,2020,PB,AESA,Açude Escondido,2,8,6.31375,3.85,8.53,1.59941,-6.184737,-37.544673
-37.406668,-6.71743499978046,1870,PB-7364-E-3,2020,PB,AESA,Rio Espinharas,1,4,7.925,5.24,10.01,2.19831,-6.717435,-37.406668
-37.275841,-7.0624249997694,1871,PB-7364-E-8,2020,PB,AESA,Açude Jatobá I,2,7,6.892857,1.77,10.25,2.737722,-7.062425,-37.275841
-37.24639,-7.07757999976891,1872,PB-7364-I-1,2020,PB,AESA,Açude Farinha,2,8,7.45375,5.83,9.84,1.245804,-7.07758,-37.24639
-37.3299,-6.84220999977646,1873,PB-7364-I-2,2020,PB,AESA,Rio Espinharas (Na Cidade),1,6,8.986667,4.98,16.96,4.41375,-6.84221,-37.3299
-37.6590219999999,-6.42011999978998,1874,PB-7365-E-4,2020,PB,AESA,Açude Riacho dos Cavalos,2,8,7.90375,1.48,24,6.952627,-6.42012,-37.659022
-37.590841,-6.90995499977428,1875,PB-7365-E-5,2020,PB,AESA,Açude Arcoverde,2,8,8.055,6.38,10.13,1.158164,-6.909955,-37.590841
-37.629694,-6.59377799978439,1876,PB-7365-I-2,2020,PB,AESA,Rio Piranhas (Na Cidade),1,8,6.49125,3.61,9.72,2.15995,-6.593778,-37.629694
-37.4462579999999,-6.47919499978809,1877,PB-7365-IE-3,2020,PB,AESA,Rio Piranhas,1,8,6.1425,3.86,9.66,2.08886,-6.479195,-37.446258
-38.5191159999999,-6.69303899978121,1878,PB-7366-E-4,2020,PB,AESA,Açude Pilões,2,8,7.02625,4.65,9.49,1.663627,-6.693039,-38.519116
-37.8029999999999,-6.73099999977999,1879,PB-7366-E-8,2020,PB,AESA,Rio Piranhas,1,8,6.345,0.4,9.24,2.873062,-6.731,-37.803
-38.3136,-6.8462299997763,1880,PB-7366-E-9,2020,PB,AESA,Açude São Gonçalo,2,8,6.44,2.03,10.48,2.731938,-6.84623,-38.3136
-38.45505,-6.99811999977147,1881,PB-7366-I-1,2020,PB,AESA,Açude Eng. Ávidos,2,8,7.145,6.02,8.17,0.906232,-6.99812,-38.45505
-38.56997,-6.79955999977779,1882,PB-7366-I-2,2020,PB,AESA,Açude Lagoa do Arroz,2,8,7.63,3.58,10.26,2.0407,-6.79956,-38.56997
-38.086873,-6.78565099977828,1883,PB-7366-I-3,2020,PB,AESA,Rio do Peixe,1,6,8.271667,2.05,18.45,7.084889,-6.785651,-38.086873
-38.381814,-6.92427899977382,1884,PB-7366-I-5,2020,PB,AESA,Rio Piranhas (Diviza c\ Nazaresinho),1,8,5.9275,3.8,7.93,1.677581,-6.924279,-38.381814
-38.4864959999999,-7.07065499976911,1885,PB-7366-I-7,2020,PB,AESA,Rio Piranhas,1,6,5.231667,2.85,7.81,1.629864,-7.070655,-38.486496
-37.9472499999999,-7.02810999977051,1886,PB-7367-I-1,2020,PB,AESA,Açude Coremas,2,8,6.47875,2.84,9.61,2.342669,-7.02811,-37.94725
-37.812834,-6.78038299977845,1887,PB-7367-I-2,2020,PB,AESA,Rio Piancó,1,8,6.16625,1.72,10.8,3.115876,-6.780383,-37.812834
-37.7607199999999,-7.32627999976095,1888,PB-7368-I-1,2020,PB,AESA,Açude Jenipapeiro,2,7,8.841429,7.02,11.03,1.344649,-7.32628,-37.76072
-37.67036,-7.0775599997689,1889,PB-7368-I-2,2020,PB,AESA,Açude Cachoeira dos Cegos,2,8,6.7825,3.6,10.7,2.2537,-7.07756,-37.67036
-38.59558,-7.63141999975123,1890,PB-7369-E-7,2020,PB,AESA,Açude Santa Inês,2,8,6.88625,4.66,9.44,1.439136,-7.63142,-38.59558
-38.144305,-7.31194699976145,1891,PB-7369-I-1,2020,PB,AESA,Rio Piancó,1,8,7.485,1.98,13.4,3.193113,-7.311947,-38.144305
-38.04698,-7.51546999975492,1892,PB-7369-I-2,2020,PB,AESA,Açude Saco,2,8,6.83,2.02,9.84,2.30077,-7.51547,-38.04698
-38.549248,-7.5605839997535,1893,PB-7369-I-4,2020,PB,AESA,Açude Condado,2,8,5.57375,4,7.22,1.013945,-7.560584,-38.549248
-37.927651,-7.20444099976488,1894,PB-7369-I-5,2020,PB,AESA,Rio Piancó,1,5,9.424,6.26,12.62,2.502385,-7.204441,-37.927651
-36.11414,-6.53305999978639,1895,PB-7375-E-5,2020,PB,AESA,Açude Boqueirão do Cais,2,8,6.2725,3.71,8.16,1.587197,-6.53306,-36.11414
-35.5289,-6.60529999978403,1896,PB-7376-I-3,2020,PB,AESA,Rio Curimataú,1,7,6.884286,4.36,9.19,1.599196,-6.6053,-35.5289
-35.027546,-7.34547899976036,1897,PB-7376-I-6,2020,PB,AESA,Rio Gramame,1,8,4.25125,0.23,6.75,2.317791,-7.345479,-35.027546
-35.0430939999999,-7.2791429997625,1898,PB-7376-IE-1,2020,PB,AESA,Rio Mamuaba,1,8,7.01625,5.62,9.85,1.618111,-7.279143,-35.043094
-35.121226,-6.64814899978264,1899,PB-7377-I-2,2020,PB,AESA,Rio Camaratuba,1,8,17.69,5.83,91.3,29.769265,-6.648149,-35.121226
-35.296005,-6.85288199977612,1900,PB-7378-I-1,2020,PB,AESA,Açude Araçagi,2,8,6.415,3.21,10.85,2.814046,-6.852882,-35.296005
-35.48952,-7.02901799977047,1901,PB-7378-I-6,2020,PB,AESA,Rio Mamanguape,1,5,6.88,3.64,10.47,2.577159,-7.029018,-35.48952
-35.0692819999999,-6.81844799977718,1902,PB-7378-IE-5,2020,PB,AESA,Rio Mamanguape,1,8,6.66125,2.4,10.28,2.320834,-6.818448,-35.069282
-34.9362839999999,-6.8911729997749,1903,PB-7379-IE-1,2020,PB,AESA,Rio Miriri,1,8,5.66125,3.08,9.93,2.328153,-6.891173,-34.936284
-34.9162939999999,-7.11644699976765,1904,PB-7381-E-7,2020,PB,AESA,Rio Paraíba,1,8,3.3125,2.16,4.42,0.785998,-7.116447,-34.916294
-35.5612659999999,-7.44201599975729,1905,PB-7381-I-1,2020,PB,AESA,Açude Acauã,2,8,7.675,2.63,14.11,3.307545,-7.442016,-35.561266
-35.0475,-7.12999999976722,1906,PB-7381-I-3,2020,PB,AESA,Rio Paraíba,1,8,5.71875,2.02,9.47,2.382378,-7.13,-35.0475
-35.371902,-7.3348069997607,1907,PB-7381-I-4,2020,PB,AESA,Rio Paraíba,1,8,30.41125,4.69,144.2,49.069131,-7.334807,-35.371902
-35.59969,-7.61636999975174,1908,PB-7381-I-5,2020,PB,AESA,Rio Paraíba,1,6,6.663333,2.05,11.83,3.735118,-7.61637,-35.59969
-35.77861,-7.31871999976118,1909,PB-7381-I-8,2020,PB,AESA,Rio Paraibinha,1,4,6.7425,4.9,7.93,1.361406,-7.31872,-35.77861
-35.9163799999999,-7.21276999976462,1910,PB-7382-E-2,2020,PB,AESA,Açude Bodocongó,2,8,8.16,5.65,9.48,1.224908,-7.21277,-35.91638
-36.0063969999999,-7.40502399975848,1911,PB-7382-I-1,2020,PB,AESA,Rio São Pedro,1,6,4.653333,1.29,10,3.751968,-7.405024,-36.006397
-36.1371569999999,-7.4792569997561,1912,PB-7383-E-2,2020,PB,AESA,Açude Boqueirão,2,8,7.4525,2.27,10.12,2.293193,-7.479257,-36.137157
-35.998556,-7.5264249997546,1913,PB-7383-I-1,2020,PB,AESA,Rio Paraíba,1,8,6.5975,4.01,9.3,1.910406,-7.526425,-35.998556
-36.338677,-7.05512999976964,1914,PB-7384-E-10,2020,PB,AESA,Açude Soledade,2,7,5.914286,1.66,8.45,2.893475,-7.05513,-36.338677
-36.4336,-7.39809999975867,1915,PB-7384-E-9,2020,PB,AESA,Rio Taperoá,1,2,8.145,7.2,9.09,1.336432,-7.3981,-36.4336
-36.0354199999999,-6.71116999978067,1916,PB-7384-I-1,2020,PB,AESA,Açude Curimataú,2,4,5.9625,1.92,10.63,3.627574,-6.71117,-36.03542
-36.3356899999999,-7.6053099997521,1917,PB-7384-I-3,2020,PB,AESA,Rio Paraíba,1,4,7.95,7.5,8.25,0.336749,-7.60531,-36.33569
-36.661169,-7.2477799997635,1918,PB-7384-I-4,2020,PB,AESA,Rio Taperoá,1,4,7.235,4.44,9.4,2.171229,-7.24778,-36.661169
-35.67805,-6.94249999977322,1919,PB-7384-I-5,2020,PB,AESA,Açude Saulo Maia,2,8,7.54375,4.6,10.59,2.065187,-6.9425,-35.67805
-36.5327799999999,-7.38616999975904,1920,PB-7384-I-6,2020,PB,AESA,Açude Namorado,2,8,7.53625,3.5,9.3,1.723501,-7.38617,-36.53278
-36.6602999999999,-7.13469999976708,1921,PB-7384-I-7,2020,PB,AESA,Açude Mucutu,2,8,7.59875,3.89,9.52,1.926473,-7.1347,-36.6603
-36.27583,-7.49610999975554,1922,PB-7385-I-1,2020,PB,AESA,Rio Teperoá (Jusante Cabaceiras),1,3,7.11,6.39,7.87,0.74081,-7.49611,-36.27583
-36.9217619999999,-7.65537199975048,1923,PB-7386-E-5,2020,PB,AESA,Açude Sumé,2,8,7.42625,3.46,10.57,2.41519,-7.655372,-36.921762
-36.83428,-7.88763999974313,1924,PB-7386-I-3,2020,PB,AESA,Açude Camalaú,2,8,6.93875,3.28,9.9,2.329055,-7.88764,-36.83428
-37.0774999999999,-7.65111099975062,1925,PB-7386-I-4,2020,PB,AESA,Açude São Paulo,2,7,7.82,2.39,10.59,2.629487,-7.651111,-37.0775
-36.997,-7.88899999974306,1926,PB-7388-E-4,2020,PB,AESA,Açude Poções,2,8,8.19875,5.74,10.79,1.872847,-7.889,-36.997
-36.7341999999999,-7.78719999974627,1927,PB-7388-IE-3,2020,PB,AESA,Rio Monteiro,1,7,7.072857,5,9.52,1.643601,-7.7872,-36.7342
-36.9884699999999,-8.09651999973648,1928,PB-7389-I-1,2020,PB,AESA,Açude Santo Antônio,2,8,7.8075,6.29,9.56,1.331012,-8.09652,-36.98847
-36.6831999999999,-7.81662999974538,1929,PB-7389-I-2,2020,PB,AESA,Açude Cordeiro,2,8,6.645,1.03,10.03,2.712779,-7.81663,-36.6832
-34.9622699999999,-7.28523999976226,1930,PB-7391-E-11,2020,PB,AESA,Açude Gramame-Mamoaba,2,8,7.78375,6.62,9.04,0.717176,-7.28524,-34.96227
-34.889306,-7.53502799975432,1931,PB-7391-IE-9,2020,PB,AESA,Rio Goiana,1,8,4.63625,2.88,7.52,1.706198,-7.535028,-34.889306
-34.817667,-7.4881109997558,1932,PB-7392-IE-10,2020,PB,AESA,Riacho Pitimbu,1,8,4.4925,1.14,9.08,2.746253,-7.488111,-34.817667
-37.6057999999999,-6.58029999978486,1933,PB-7465-I-1,2020,PB,AESA,Rio Piranhas,1,8,7.5475,3.48,15.01,3.537088,-6.5803,-37.6058
-34.837189,-7.4348639997575,1934,RNPB-7377-E-1,2020,PB,AESA,Rio Abiaí,1,8,4.27125,2.44,9.6,2.260546,-7.434864,-34.837189
-35.4423669999999,-7.56179699975347,1935,39081200,2020,PE,CPRH,Informação não disponível,1,5,4.884,3.42,6.1,1.110081,-7.561797,-35.442367
-35.345278,-7.51166699975504,1936,39081230,2020,PE,APAC/CPRH,Rio Mundaú,2,3,5.013333,1.9,6.8,2.706018,-7.511667,-35.345278
-35.3040139999999,-7.51882499975482,1937,39081300,2020,PE,CPRH,Informação não disponível,1,5,2.694,1.7,5.2,1.450924,-7.518825,-35.304014
-35.1542939999999,-7.50512499975528,1938,39082500,2020,PE,CPRH,Informação não disponível,1,5,5.376,2.28,7,1.866248,-7.505125,-35.154294
-35.412585,-7.67107299975001,1939,39082900,2020,PE,CPRH,Rio Siriji,2,4,4.34,2.06,6.2,1.910602,-7.671073,-35.412585
-34.99186,-7.54005999975412,1940,39084100,2020,PE,APAC,Rio Capibaribe,3,5,4.196,2.28,6.6,2.080644,-7.54006,-34.99186
-34.9343939999999,-7.75396399974734,1941,39085500,2020,PE,CPRH,Informação não disponível,1,5,6.532,6.2,7,0.311641,-7.753964,-34.934394
-41.034444,-7.83666699974474,1942,39088000,2020,PE,APAC,Bacia Hidrográfica GL1,2,4,6.1825,4.5,7.1,1.181761,-7.836667,-41.034444
-34.8959439999999,-7.88636399974315,1943,39095150,2020,PE,CPRH,"Riacho Arroio
Desterro",1,6,2.081667,0.7,4.43,1.374662,-7.886364,-34.895944
-34.912722,-7.93769399974153,1944,39095400,2020,PE,CPRH,Rio Paratibe,1,6,6.92,6.5,7.18,0.247225,-7.937694,-34.912722
-34.862492,-7.93813899974153,1945,39095600,2020,PE,CPRH,"Rio
Paratibe",1,6,0.925,0.5,1.5,0.485541,-7.938139,-34.862492
-36.3497219999999,-7.96194399974075,1946,39097000,2020,PE,APAC,Bacia Hidrográfica Capibaribe,2,6,7.54,4.84,8.9,1.478919,-7.961944,-36.349722
